,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,LastPrice_imputed,Year
328,HDFCBANK,EQ,29-06,1666.45,1667.0,1681.9,1651.1,1655.0,1663.05,1666.21,2296927,3827159036.6,41505,1515335,65.97,False,2017
329,HDFCBANK,EQ,30-06,1663.05,1653.8,1660.0,1643.0,1654.85,1652.05,1654.33,1082608,1790989876.0,20154,686217,63.39,False,2017
330,HDFCBANK,EQ,03-07,1652.05,1652.6,1667.5,1647.25,1660.0,1658.6,1658.07,876083,1452603241.7,29692,555332,63.39,False,2017
331,HDFCBANK,EQ,04-07,1658.6,1660.25,1666.7,1652.0,1653.0,1653.35,1656.45,941520,1559578817.2,29651,629966,66.91,False,2017
332,HDFCBANK,EQ,05-07,1653.35,1653.1,1659.5,1645.0,1647.15,1648.75,1651.02,1003550,1656877513.35,33969,745305,74.27,False,2017
333,HDFCBANK,IL,05-07,1670.0,1653.35,1653.35,1653.35,1653.35,1653.35,1653.35,36705,60686211.75,1,36705,100.0,True,2017
334,HDFCBANK,EQ,06-07,1648.75,1652.55,1663.0,1651.35,1658.95,1658.15,1658.74,1142919,1895807617.7,36276,826102,72.28,False,2017
335,HDFCBANK,EQ,07-07,1658.15,1660.85,1669.6,1658.0,1665.0,1667.2,1663.38,1379349,2294376290.9,34523,989181,71.71,False,2017
336,HDFCBANK,EQ,10-07,1667.2,1670.7,1748.0,1661.05,1674.0,1676.35,1674.39,334769,560535368.7,6377,189620,56.64,False,2017
337,HDFCBANK,EQ,11-07,1676.35,1677.55,1690.8,1667.1,1676.15,1680.4,1681.6,1102570,1854082214.5,46609,683669,62.01,False,2017
338,HDFCBANK,IL,11-07,1653.35,1700.0,1732.0,1700.0,1726.25,1726.25,1725.18,1409409,2431490800.0,81,1409409,100.0,True,2017
339,HDFCBANK,EQ,12-07,1680.4,1680.0,1685.0,1658.55,1680.55,1681.25,1675.45,1434723,2403800089.65,39173,807682,56.3,False,2017
340,HDFCBANK,IL,12-07,1726.25,1705.0,1705.0,1700.0,1700.0,1700.0,1700.21,208956,355269980.0,15,208956,100.0,True,2017
341,HDFCBANK,EQ,13-07,1681.25,1688.0,1693.3,1679.65,1681.05,1683.55,1687.47,1120251,1890389586.05,38013,794284,70.9,False,2017
342,HDFCBANK,IL,13-07,1700.0,1721.0,1721.0,1711.0,1711.0,1711.0,1719.08,885000,1521385000.0,30,235000,26.55,True,2017
343,HDFCBANK,EQ,14-07,1683.55,1683.9,1686.05,1672.0,1682.0,1679.95,1677.65,610813,1024730172.4,19545,245408,40.18,False,2017
344,HDFCBANK,IL,14-07,1711.0,1711.0,1715.0,1711.0,1712.5,1712.5,1712.9,252790,433002875.0,28,0,0.0,True,2017
345,HDFCBANK,EQ,17-07,1679.95,1682.55,1687.65,1677.0,1685.0,1682.35,1681.96,599835,1008899560.35,15125,382911,63.84,False,2017
346,HDFCBANK,EQ,18-07,1682.35,1679.7,1687.85,1677.35,1685.0,1683.55,1683.26,580547,977209674.65,20192,275144,47.39,False,2017
347,HDFCBANK,EQ,19-07,1683.55,1685.0,1696.2,1681.85,1691.4,1692.3,1691.79,996811,1686392425.5,23454,496495,49.81,False,2017
348,HDFCBANK,EQ,20-07,1692.3,1693.9,1715.0,1688.15,1712.0,1710.9,1701.51,924619,1573246423.25,29260,475755,51.45,False,2017
349,HDFCBANK,EQ,21-07,1710.9,1714.1,1715.25,1700.0,1703.25,1703.05,1708.42,968377,1654392958.35,21353,438841,45.32,False,2017
350,HDFCBANK,IL,21-07,1712.5,1751.0,1751.0,1743.5,1743.5,1743.5,1751.0,118728,207892713.0,4,118728,100.0,True,2017
351,HDFCBANK,EQ,24-07,1703.05,1710.0,1740.0,1695.0,1736.2,1735.1,1722.12,4919544,8472024384.4,120635,1776089,36.1,False,2017
352,HDFCBANK,IL,24-07,1743.5,1755.0,1755.0,1755.0,1755.0,1755.0,1755.0,125000,219375000.0,13,125000,100.0,True,2017
353,HDFCBANK,EQ,25-07,1735.1,1759.0,1759.0,1733.05,1735.85,1739.65,1746.35,2790117,4872510632.75,58567,1401306,50.22,False,2017
354,HDFCBANK,IL,25-07,1755.0,1791.5,1791.5,1791.5,1791.5,1791.5,1791.5,21816,39083364.0,4,21816,100.0,True,2017
355,HDFCBANK,EQ,26-07,1739.65,1742.0,1755.0,1732.5,1751.25,1747.55,1743.52,973836,1697904581.95,30206,460853,47.32,False,2017
356,HDFCBANK,IL,26-07,1791.5,1740.0,1750.0,1740.0,1750.0,1750.0,1745.0,2,3490.0,2,2,100.0,True,2017
357,HDFCBANK,EQ,27-07,1747.55,1756.0,1798.8,1751.55,1785.1,1789.65,1783.31,4490428,8007829721.7,53641,2776563,61.83,False,2017
358,HDFCBANK,IL,27-07,1750.0,1810.0,1820.0,1810.0,1820.0,1820.0,1815.67,252000,457550000.0,6,222000,88.1,True,2017
359,HDFCBANK,EQ,28-07,1789.65,1772.0,1786.5,1761.1,1774.4,1778.5,1773.42,2313849,4103424871.75,75518,1381677,59.71,False,2017
360,HDFCBANK,IL,28-07,1820.0,1825.0,1825.0,1825.0,1825.0,1825.0,1825.0,1,1825.0,1,1,100.0,True,2017
361,HDFCBANK,EQ,31-07,1778.5,1777.55,1791.0,1766.55,1782.0,1784.4,1778.4,1842285,3276319757.45,29449,1101211,59.77,False,2017
362,HDFCBANK,EQ,01-08,1784.4,1781.85,1809.15,1772.2,1806.0,1797.2,1787.29,2129215,3805526020.35,39634,1331147,62.52,False,2017
363,HDFCBANK,EQ,02-08,1797.2,1807.0,1807.0,1782.05,1789.4,1791.65,1793.32,1849479,3316710577.8,28704,1073262,58.03,False,2017
364,HDFCBANK,IL,02-08,1825.0,1825.0,1825.0,1821.0,1821.0,1821.0,1822.32,135903,247659363.0,6,135000,99.34,True,2017
365,HDFCBANK,EQ,03-08,1791.65,1788.0,1792.0,1774.4,1777.0,1779.95,1784.16,1064196,1898691929.45,40189,532455,50.03,False,2017
366,HDFCBANK,EQ,04-08,1779.95,1777.0,1796.75,1766.15,1788.0,1790.25,1783.23,886267,1580414900.5,27909,492301,55.55,False,2017
367,HDFCBANK,IL,04-08,1821.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,130757,236670170.0,4,130757,100.0,True,2017
368,HDFCBANK,EQ,07-08,1790.25,1786.0,1796.45,1785.0,1788.95,1788.55,1788.9,479665,858070796.5,23375,258332,53.86,False,2017
369,HDFCBANK,EQ,08-08,1788.55,1792.1,1797.25,1766.1,1776.2,1777.9,1777.66,1008843,1793381528.15,22100,480607,47.64,False,2017
370,HDFCBANK,IL,08-08,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,148090,268042900.0,4,148090,100.0,True,2017
371,HDFCBANK,EQ,09-08,1777.9,1771.0,1777.05,1758.35,1764.85,1764.45,1765.73,817514,1443509253.85,28969,367123,44.91,False,2017
372,HDFCBANK,EQ,10-08,1764.45,1760.0,1766.0,1752.85,1759.9,1760.45,1759.88,1947111,3426688670.75,25032,824172,42.33,False,2017
373,HDFCBANK,EQ,11-08,1760.45,1745.0,1758.0,1731.15,1751.55,1749.05,1745.33,1589959,2775004879.35,44760,933883,58.74,False,2017
374,HDFCBANK,IL,11-08,1810.0,1766.5,1766.5,1760.0,1760.0,1760.0,1763.36,114000,201023500.0,5,114000,100.0,True,2017
375,HDFCBANK,EQ,14-08,1749.05,1753.0,1774.95,1748.0,1756.0,1757.2,1763.29,894271,1576861460.0,29948,381974,42.71,False,2017
376,HDFCBANK,EQ,16-08,1757.2,1762.35,1789.8,1748.55,1780.0,1781.25,1771.34,1106708,1960350803.55,33007,548143,49.53,False,2017
377,HDFCBANK,EQ,17-08,1781.25,1776.25,1780.95,1753.75,1768.0,1765.4,1770.23,1363717,2414091935.05,28952,430581,31.57,False,2017
378,HDFCBANK,EQ,18-08,1765.4,1760.0,1761.0,1743.0,1754.25,1752.15,1750.79,926866,1622750045.0,32410,591150,63.78,False,2017
379,HDFCBANK,EQ,21-08,1752.15,1754.0,1759.0,1738.2,1742.15,1743.2,1747.56,1002431,1751811096.15,29000,652267,65.07,False,2017
380,HDFCBANK,EQ,22-08,1743.2,1751.3,1754.0,1736.8,1748.55,1747.0,1744.99,1652389,2883401579.9,61483,1038533,62.85,False,2017
381,HDFCBANK,EQ,23-08,1747.0,1750.0,1777.95,1750.0,1769.1,1772.45,1767.91,840131,1485274496.2,28305,449582,53.51,False,2017
382,HDFCBANK,IL,23-08,1760.0,1775.0,1781.0,1775.0,1781.0,1781.0,1776.74,458879,815309721.0,22,408963,89.12,True,2017
383,HDFCBANK,EQ,24-08,1772.45,1774.9,1774.95,1759.15,1767.5,1762.5,1764.17,1969569,3474659289.25,29178,584539,29.68,False,2017
384,HDFCBANK,EQ,28-08,1762.5,1762.4,1771.15,1758.35,1759.75,1762.25,1764.02,376946,664940795.75,18676,164586,43.66,False,2017
385,HDFCBANK,EQ,29-08,1762.25,1759.0,1759.0,1738.0,1748.95,1746.15,1744.1,1229649,2144630136.0,25477,657465,53.47,False,2017
386,HDFCBANK,EQ,30-08,1746.15,1751.95,1770.0,1750.05,1769.65,1768.55,1763.86,673580,1188103641.85,18278,340011,50.48,False,2017
387,HDFCBANK,EQ,31-08,1768.55,1772.0,1779.85,1756.4,1769.0,1776.45,1772.21,1825859,3235800483.15,36463,844787,46.27,False,2017
388,HDFCBANK,IL,31-08,1781.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,189780,337808400.0,6,189780,100.0,True,2017
389,HDFCBANK,EQ,01-09,1776.45,1781.0,1781.45,1761.1,1765.0,1767.6,1771.67,573793,1016570200.0,19096,240856,41.98,False,2017
390,HDFCBANK,IL,01-09,1780.0,1779.0,1780.0,1778.0,1778.0,1778.0,1779.0,90000,160110000.0,5,65000,72.22,True,2017
391,HDFCBANK,EQ,04-09,1767.6,1765.0,1765.0,1746.1,1750.0,1750.9,1752.37,910631,1595764535.85,31359,527482,57.92,False,2017
392,HDFCBANK,IL,04-09,1778.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,10164,17990280.0,3,0,0.0,True,2017
393,HDFCBANK,EQ,05-09,1750.9,1757.0,1764.9,1751.0,1755.0,1755.35,1757.77,920609,1618215150.85,24788,439271,47.72,False,2017
394,HDFCBANK,EQ,06-09,1755.35,1743.75,1762.8,1738.0,1761.55,1759.9,1753.59,1437908,2521503245.4,24340,869626,60.48,False,2017
395,HDFCBANK,EQ,07-09,1759.9,1760.1,1776.75,1760.1,1765.25,1766.55,1766.63,1736605,3067935845.9,27641,605806,34.88,False,2017
396,HDFCBANK,EQ,08-09,1766.55,1773.4,1790.0,1771.0,1785.0,1787.65,1781.89,2077916,3702622520.6,33955,1234323,59.4,False,2017
397,HDFCBANK,IL,08-09,1770.0,1780.0,1790.0,1780.0,1790.0,1790.0,1781.42,326202,581101580.0,14,325697,99.85,True,2017
398,HDFCBANK,EQ,11-09,1787.65,1793.0,1829.0,1790.2,1822.0,1823.35,1816.72,2869419,5212939744.6,88980,1733975,60.43,False,2017
399,HDFCBANK,IL,11-09,1790.0,1815.0,1815.0,1815.0,1815.0,1815.0,1815.0,500000,907500000.0,10,500000,100.0,True,2017
400,HDFCBANK,EQ,12-09,1823.35,1827.7,1839.9,1818.3,1837.1,1835.2,1833.12,1671920,3064825860.1,67989,919925,55.02,False,2017
401,HDFCBANK,EQ,13-09,1835.2,1835.0,1849.0,1824.0,1843.25,1841.85,1841.58,1248844,2299847291.95,30091,657075,52.61,False,2017
402,HDFCBANK,IL,13-09,1815.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,50000,92000000.0,2,50000,100.0,True,2017
403,HDFCBANK,EQ,14-09,1841.85,1840.15,1852.5,1831.5,1840.0,1839.4,1839.93,2038504,3750701010.7,29517,557209,27.33,False,2017
404,HDFCBANK,EQ,15-09,1839.4,1836.0,1851.8,1833.45,1850.0,1848.95,1845.98,941833,1738607041.2,24200,487645,51.78,False,2017
405,HDFCBANK,EQ,18-09,1848.95,1853.55,1864.45,1852.5,1860.0,1860.45,1861.58,1021232,1901109128.2,29374,754277,73.86,False,2017
406,HDFCBANK,EQ,19-09,1860.45,1864.9,1868.0,1847.55,1847.55,1849.7,1858.58,1060367,1970780896.0,23565,684467,64.55,False,2017
407,HDFCBANK,IL,19-09,1840.0,1870.0,1870.0,1870.0,1870.0,1870.0,1870.0,72000,134640000.0,6,72000,100.0,True,2017
408,HDFCBANK,EQ,20-09,1849.7,1848.0,1861.45,1845.25,1850.0,1848.85,1850.15,861532,1593967559.2,26905,579361,67.25,False,2017
409,HDFCBANK,IL,20-09,1870.0,1860.5,1860.5,1850.0,1850.0,1850.0,1852.44,87900,162829450.0,12,87900,100.0,True,2017
410,HDFCBANK,EQ,21-09,1848.85,1848.0,1848.5,1830.7,1843.0,1839.1,1839.29,1928124,3546374079.25,50920,1006098,52.18,False,2017
411,HDFCBANK,IL,21-09,1850.0,1845.0,1845.0,1836.95,1836.95,1836.95,1840.54,162000,298167750.0,5,112000,69.14,True,2017
412,HDFCBANK,EQ,22-09,1839.1,1834.8,1838.95,1820.0,1823.0,1824.1,1826.77,2060881,3764746963.9,52897,1491250,72.36,False,2017
413,HDFCBANK,IL,22-09,1836.95,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,18807,34435617.0,1,18807,100.0,True,2017
414,HDFCBANK,EQ,25-09,1824.1,1822.45,1822.45,1792.6,1798.8,1799.75,1802.36,2537307,4573149061.6,86102,1735249,68.39,False,2017
415,HDFCBANK,IL,25-09,1831.0,1810.25,1812.5,1797.5,1799.0,1799.0,1802.09,415949,749577700.0,88,415949,100.0,True,2017
416,HDFCBANK,EQ,26-09,1799.75,1789.05,1796.6,1785.0,1791.0,1792.3,1790.07,2859683,5119024677.3,69670,2089818,73.08,False,2017
417,HDFCBANK,EQ,27-09,1792.3,1796.0,1805.6,1770.0,1780.55,1776.5,1779.35,1834305,3263870334.3,50529,1187303,64.73,False,2017
418,HDFCBANK,IL,27-09,1799.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,250000,445000000.0,5,250000,100.0,True,2017
419,HDFCBANK,EQ,28-09,1776.5,1774.0,1799.0,1763.3,1795.0,1795.3,1789.02,6911616,12365024438.9,97472,3794792,54.9,False,2017
420,HDFCBANK,IL,28-09,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,200000,356000000.0,4,200000,100.0,True,2017
421,HDFCBANK,EQ,29-09,1795.3,1800.1,1822.0,1796.25,1800.05,1805.7,1812.45,1553408,2815470649.5,58153,1016550,65.44,False,2017
422,HDFCBANK,IL,29-09,1780.0,1840.0,1840.0,1815.0,1816.4,1816.4,1820.5,1000,1820500.0,4,1000,100.0,True,2017
423,HDFCBANK,EQ,03-10,1805.7,1808.0,1821.0,1797.1,1810.2,1808.85,1811.27,1098606,1989876645.7,34504,589947,53.7,False,2017
424,HDFCBANK,EQ,04-10,1808.85,1807.9,1811.9,1793.35,1794.0,1797.0,1804.18,1656276,2988217758.3,25580,1215255,73.37,False,2017
425,HDFCBANK,EQ,05-10,1797.0,1795.0,1805.0,1793.1,1798.8,1798.6,1800.4,834049,1501622831.9,38155,427038,51.2,False,2017
426,HDFCBANK,IL,05-10,1816.4,1806.0,1807.0,1802.0,1802.0,1802.0,1805.18,192191,346939137.0,6,192191,100.0,True,2017
427,HDFCBANK,EQ,06-10,1798.6,1798.0,1804.45,1794.0,1799.95,1800.1,1799.53,757665,1363439873.3,24959,376128,49.64,False,2017
428,HDFCBANK,IL,06-10,1802.0,1809.0,1809.0,1807.0,1807.0,1807.0,1807.75,32000,57848000.0,2,32000,100.0,True,2017
429,HDFCBANK,EQ,09-10,1800.1,1798.8,1803.0,1790.5,1795.15,1795.5,1797.35,765623,1376094774.5,27930,520471,67.98,False,2017
430,HDFCBANK,EQ,10-10,1795.5,1799.0,1814.95,1792.65,1800.0,1802.7,1806.18,949545,1715046387.4,30047,516925,54.44,False,2017
431,HDFCBANK,IL,10-10,1807.0,1800.0,1810.0,1800.0,1810.0,1810.0,1805.29,63761,115107410.0,5,63761,100.0,True,2017
432,HDFCBANK,EQ,11-10,1802.7,1803.25,1815.25,1787.6,1789.0,1790.15,1802.03,1316860,2373017278.75,36368,902433,68.53,False,2017
433,HDFCBANK,EQ,12-10,1790.15,1795.1,1821.45,1788.0,1820.0,1818.8,1805.42,1345390,2428990122.5,20722,650121,48.32,False,2017
434,HDFCBANK,EQ,13-10,1818.8,1826.7,1856.55,1822.0,1848.9,1850.8,1845.91,1608366,2968902053.05,38331,921394,57.29,False,2017
435,HDFCBANK,EQ,16-10,1850.8,1860.0,1873.25,1842.0,1854.15,1857.15,1857.21,818636,1520380114.65,17387,282082,34.46,False,2017
436,HDFCBANK,EQ,17-10,1857.15,1850.0,1853.7,1839.1,1848.95,1851.25,1848.53,653322,1207682521.05,21579,286796,43.9,False,2017
437,HDFCBANK,IL,17-10,1810.0,1855.0,1858.5,1855.0,1858.5,1858.5,1857.53,103576,192395980.0,12,103576,100.0,True,2017
438,HDFCBANK,EQ,18-10,1851.25,1841.0,1875.0,1839.0,1866.25,1868.5,1864.24,981680,1830089740.8,21247,454935,46.34,False,2017
439,HDFCBANK,IL,18-10,1858.5,1858.0,1873.0,1858.0,1873.0,1873.0,1867.53,1102364,2058701321.3,49,1102364,100.0,True,2017
440,HDFCBANK,EQ,19-10,1868.5,1861.8,1865.0,1840.65,1845.0,1848.4,1853.98,142502,264195241.2,5682,69002,48.42,False,2017
441,HDFCBANK,EQ,23-10,1848.4,1859.9,1869.7,1836.05,1865.85,1863.3,1850.99,1040723,1926372969.3,30073,581885,55.91,False,2017
442,HDFCBANK,IL,23-10,1873.0,1866.25,1866.25,1866.25,1866.25,1866.25,1866.25,115746,216010972.5,4,115746,100.0,True,2017
443,HDFCBANK,EQ,24-10,1863.3,1863.0,1879.6,1853.0,1866.55,1867.1,1866.12,2832218,5285245263.55,66436,848580,29.96,False,2017
444,HDFCBANK,IL,24-10,1866.25,1870.0,1873.0,1867.0,1867.0,1867.0,1870.16,123000,230030000.0,11,58000,47.15,True,2017
445,HDFCBANK,EQ,25-10,1867.1,1860.0,1863.0,1785.0,1795.15,1795.1,1800.74,5341802,9619220470.25,173315,3343490,62.59,False,2017
446,HDFCBANK,EQ,26-10,1795.1,1768.0,1810.0,1757.85,1791.7,1795.35,1789.19,7142866,12779964395.95,184420,4974132,69.64,False,2017
447,HDFCBANK,IL,26-10,1867.0,1766.0,1779.0,1766.0,1779.0,1779.0,1774.48,115000,204065000.0,4,115000,100.0,True,2017
448,HDFCBANK,EQ,27-10,1795.35,1804.4,1807.5,1779.0,1787.9,1791.05,1792.86,1868022,3349109113.65,49615,1118984,59.9,False,2017
449,HDFCBANK,IL,27-10,1779.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,150000,269550000.0,4,150000,100.0,True,2017
450,HDFCBANK,EQ,30-10,1791.05,1798.25,1816.0,1792.4,1815.75,1815.0,1805.49,1355588,2447503452.15,27755,880144,64.93,False,2017
451,HDFCBANK,EQ,31-10,1815.0,1811.5,1811.5,1799.25,1809.45,1808.5,1805.2,1170615,2113192779.85,55768,722914,61.76,False,2017
452,HDFCBANK,EQ,01-11,1808.5,1815.1,1825.0,1812.0,1822.5,1821.2,1819.3,1047653,1905990950.35,26503,573002,54.69,False,2017
453,HDFCBANK,EQ,02-11,1821.2,1823.0,1829.8,1816.95,1820.0,1822.1,1822.05,1184486,2158197543.05,30785,739301,62.42,False,2017
454,HDFCBANK,EQ,03-11,1822.1,1825.7,1840.0,1821.6,1830.0,1830.7,1829.95,952622,1743253303.15,50442,561501,58.94,False,2017
455,HDFCBANK,EQ,06-11,1830.7,1825.0,1840.0,1822.6,1828.0,1828.6,1833.27,1537061,2817847902.95,51333,821944,53.48,False,2017
456,HDFCBANK,IL,06-11,1797.0,1857.0,1860.0,1852.6,1860.0,1860.0,1857.59,1206,2240256.6,27,1206,100.0,True,2017
457,HDFCBANK,EQ,07-11,1828.6,1838.0,1844.95,1820.75,1825.0,1823.7,1828.67,1861594,3404233842.3,41972,1396048,74.99,False,2017
458,HDFCBANK,EQ,08-11,1823.7,1825.2,1833.6,1819.0,1822.6,1825.95,1826.22,820786,1498935108.3,20749,498960,60.79,False,2017
459,HDFCBANK,EQ,09-11,1825.95,1827.0,1835.0,1821.1,1834.0,1827.85,1826.26,778327,1421424359.7,12695,381328,48.99,False,2017
460,HDFCBANK,IL,09-11,1860.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,110000,202400000.0,5,110000,100.0,True,2017
461,HDFCBANK,EQ,10-11,1827.85,1821.7,1834.8,1812.35,1823.95,1822.0,1821.63,1936090,3526848073.95,22186,1525422,78.79,False,2017
462,HDFCBANK,EQ,13-11,1822.0,1822.0,1823.15,1795.0,1814.25,1813.55,1806.89,833968,1506888248.8,25953,529394,63.48,False,2017
463,HDFCBANK,EQ,14-11,1813.55,1815.9,1819.0,1800.0,1801.35,1802.35,1805.86,1178117,2127513692.85,33880,898608,76.27,False,2017
464,HDFCBANK,IL,14-11,1840.0,1805.0,1805.0,1805.0,1805.0,1805.0,1805.0,36482,65850010.0,2,36482,100.0,True,2017
465,HDFCBANK,EQ,15-11,1802.35,1798.0,1803.65,1788.0,1799.25,1800.25,1796.37,1537092,2761182588.85,26862,1177181,76.58,False,2017
466,HDFCBANK,EQ,16-11,1800.25,1804.0,1816.0,1795.2,1812.95,1807.7,1807.23,1003243,1813088828.0,32161,631891,62.98,False,2017
467,HDFCBANK,IL,16-11,1805.0,1806.4,1810.0,1806.4,1810.0,1810.0,1808.2,100000,180820000.0,8,100000,100.0,True,2017
468,HDFCBANK,EQ,17-11,1807.7,1828.7,1838.3,1813.15,1822.0,1825.55,1827.72,1589693,2905508996.75,44931,797013,50.14,False,2017
469,HDFCBANK,EQ,20-11,1825.55,1829.0,1839.7,1829.0,1836.05,1838.15,1836.08,598106,1098170760.45,30131,336543,56.27,False,2017
470,HDFCBANK,EQ,21-11,1838.15,1837.45,1850.0,1836.1,1848.0,1846.25,1845.41,568883,1049822787.25,17143,349608,61.46,False,2017
471,HDFCBANK,IL,21-11,1810.0,1854.5,1856.25,1854.3,1856.0,1856.0,1854.83,334,619513.2,14,334,100.0,True,2017
472,HDFCBANK,EQ,22-11,1846.25,1849.7,1860.0,1844.55,1854.6,1855.25,1853.89,1415199,2623628896.95,31420,944319,66.73,False,2017
473,HDFCBANK,EQ,23-11,1855.25,1859.0,1860.0,1838.0,1840.0,1842.85,1847.79,808145,1493278728.15,16903,492990,61.0,False,2017
474,HDFCBANK,EQ,24-11,1842.85,1843.0,1857.8,1841.0,1857.5,1851.4,1848.31,1300921,2404501397.4,26271,979768,75.31,False,2017
475,HDFCBANK,EQ,27-11,1851.4,1849.0,1862.0,1845.6,1860.15,1857.55,1852.09,967618,1792111671.55,75853,622801,64.36,False,2017
476,HDFCBANK,EQ,28-11,1857.55,1856.0,1871.0,1855.85,1867.15,1865.35,1866.29,1272635,2375105182.85,44306,921267,72.39,False,2017
477,HDFCBANK,EQ,29-11,1865.35,1865.0,1875.5,1855.8,1873.0,1873.3,1869.11,818646,1530142584.45,17331,476557,58.21,False,2017
478,HDFCBANK,EQ,30-11,1873.3,1868.7,1873.95,1840.0,1852.75,1853.7,1859.89,1449078,2695122047.35,37220,770804,53.19,False,2017
479,HDFCBANK,EQ,01-12,1853.7,1854.9,1860.0,1844.1,1850.85,1848.2,1850.81,964537,1785177398.1,39290,598556,62.06,False,2017
480,HDFCBANK,EQ,04-12,1848.2,1854.9,1854.9,1830.1,1836.3,1834.1,1840.43,910483,1675680713.0,36729,629502,69.14,False,2017
481,HDFCBANK,EQ,05-12,1834.1,1826.0,1828.55,1807.0,1824.9,1820.45,1818.21,973340,1769739387.85,30980,546351,56.13,False,2017
482,HDFCBANK,EQ,06-12,1820.45,1819.95,1821.35,1799.0,1799.3,1803.3,1809.42,1598780,2892866502.15,47014,1164494,72.84,False,2017
483,HDFCBANK,EQ,07-12,1803.3,1806.65,1816.6,1803.1,1810.9,1809.65,1809.12,1057826,1913737162.85,49113,626080,59.19,False,2017
484,HDFCBANK,IL,07-12,1856.0,1805.0,1809.5,1805.0,1809.5,1809.5,1805.53,340000,613880000.0,8,340000,100.0,True,2017
485,HDFCBANK,EQ,08-12,1809.65,1814.0,1853.0,1814.0,1842.25,1840.4,1839.43,2239100,4118673540.75,38922,1482220,66.2,False,2017
486,HDFCBANK,EQ,11-12,1840.4,1848.0,1851.75,1840.0,1846.4,1846.4,1846.99,799558,1476774981.65,45584,490124,61.3,False,2017
487,HDFCBANK,IL,11-12,1809.5,1843.0,1843.0,1843.0,1843.0,1843.0,1843.0,857750,1580833250.0,219,857750,100.0,True,2017
488,HDFCBANK,EQ,12-12,1846.4,1849.1,1849.9,1815.95,1818.0,1819.9,1826.78,602647,1100901256.8,17546,315406,52.34,False,2017
489,HDFCBANK,EQ,13-12,1819.9,1820.05,1845.0,1815.1,1821.4,1821.35,1832.2,726865,1331763552.75,27628,270762,37.25,False,2017
490,HDFCBANK,IL,13-12,1843.0,1823.0,1823.0,1823.0,1823.0,1823.0,1823.0,2732642,4981606366.0,56,2732642,100.0,True,2017
491,HDFCBANK,EQ,14-12,1821.35,1824.0,1840.0,1812.0,1837.1,1838.05,1826.18,920773,1681496960.9,21825,441606,47.96,False,2017
492,HDFCBANK,EQ,15-12,1838.05,1856.0,1888.0,1855.5,1871.0,1873.45,1877.73,3112531,5844489331.25,68576,1845713,59.3,False,2017
493,HDFCBANK,IL,15-12,1823.0,1880.0,1880.0,1880.0,1880.0,1880.0,1880.0,74902,140815760.0,2,74902,100.0,True,2017
