,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,LastPrice_imputed,Year
494,HDFCBANK,EQ,18-12,1873.45,1855.0,1899.0,1809.3,1878.4,1878.95,1876.25,3074497,5768529010.9,46417,1558319,50.69,False,2017
495,HDFCBANK,EQ,19-12,1878.95,1879.8,1893.65,1876.15,1886.95,1884.5,1884.02,1238028,2332475336.0,34874,666370,53.83,False,2017
496,HDFCBANK,EQ,20-12,1884.5,1898.9,1903.1,1863.65,1866.35,1868.15,1885.29,2335876,4403801177.45,83598,1303739,55.81,False,2017
497,HDFCBANK,EQ,21-12,1868.15,1879.9,1885.0,1865.2,1866.05,1868.3,1871.04,1713636,3206288352.65,57272,1059344,61.82,False,2017
498,HDFCBANK,IL,21-12,1880.0,1870.0,1870.0,1870.0,1870.0,1870.0,1870.0,25343,47391410.0,12,343,1.35,True,2017
499,HDFCBANK,EQ,22-12,1868.3,1879.0,1880.0,1861.75,1874.65,1876.65,1870.36,1117726,2090553505.8,46791,609701,54.55,False,2017
500,HDFCBANK,EQ,26-12,1876.65,1881.0,1882.8,1856.7,1870.0,1868.35,1867.6,1696424,3168235275.05,23017,1186061,69.92,False,2017
501,HDFCBANK,EQ,27-12,1868.35,1870.1,1870.3,1851.15,1852.5,1856.75,1863.9,872346,1625967980.3,21881,569939,65.33,False,2017
502,HDFCBANK,EQ,28-12,1856.75,1858.9,1880.9,1858.0,1870.05,1878.05,1873.07,2175130,4074175062.75,42854,1373463,63.14,False,2017
503,HDFCBANK,EQ,29-12,1878.05,1876.8,1879.2,1868.15,1871.4,1872.4,1873.42,1586468,2972120303.05,29466,1059416,66.78,False,2017
504,HDFCBANK,EQ,01-01,1872.4,1872.7,1880.75,1850.5,1855.0,1854.5,1862.24,1645129,3063622972.65,30994,1222191,74.29,False,2018
505,HDFCBANK,EQ,02-01,1854.5,1858.55,1875.0,1858.55,1869.8,1872.35,1868.27,1194079,2230859132.95,33877,737318,61.75,False,2018
506,HDFCBANK,IL,02-01,1870.0,1886.05,1886.05,1886.0,1886.0,1886.0,1886.01,280000,528081500.0,10,280000,100.0,True,2018
507,HDFCBANK,EQ,03-01,1872.35,1875.0,1878.25,1851.2,1853.85,1852.65,1859.01,1132822,2105921940.5,39569,765751,67.6,False,2018
508,HDFCBANK,IL,03-01,1886.0,1880.0,1884.0,1880.0,1880.0,1880.0,1880.13,313995,590350600.0,32,303995,96.82,True,2018
509,HDFCBANK,EQ,04-01,1852.65,1853.0,1865.5,1853.0,1859.25,1859.9,1860.54,593444,1104125326.3,11185,300493,50.64,False,2018
510,HDFCBANK,EQ,05-01,1859.9,1863.0,1868.05,1855.55,1863.05,1863.6,1862.6,717717,1336816277.05,20342,394247,54.93,False,2018
511,HDFCBANK,IL,05-01,1880.0,1865.0,1865.0,1865.0,1865.0,1865.0,1865.0,75000,139875000.0,6,75000,100.0,True,2018
512,HDFCBANK,EQ,08-01,1863.6,1865.0,1870.7,1857.75,1864.0,1860.6,1861.87,1142577,2127331034.75,17668,792771,69.38,False,2018
513,HDFCBANK,IL,08-01,1865.0,1870.0,1870.0,1865.5,1866.0,1866.0,1866.5,110000,205315000.0,11,110000,100.0,True,2018
514,HDFCBANK,EQ,09-01,1860.6,1862.0,1869.85,1855.0,1862.7,1863.7,1861.62,1326382,2469224839.75,49929,959503,72.34,False,2018
515,HDFCBANK,IL,09-01,1866.0,1859.0,1860.0,1857.8,1857.8,1857.8,1858.92,152000,282555600.0,12,152000,100.0,True,2018
516,HDFCBANK,EQ,10-01,1863.7,1865.2,1867.9,1857.3,1860.45,1864.2,1863.6,1153972,2150540894.55,18186,880760,76.32,False,2018
517,HDFCBANK,EQ,11-01,1864.2,1864.2,1876.0,1856.25,1873.95,1872.55,1868.69,1014774,1896296273.9,26221,622410,61.33,False,2018
518,HDFCBANK,EQ,12-01,1872.55,1873.0,1878.15,1860.0,1865.0,1865.3,1868.58,1084177,2025876708.1,29065,566529,52.25,False,2018
519,HDFCBANK,EQ,15-01,1865.3,1869.95,1904.4,1859.85,1893.05,1897.75,1891.97,3144111,5948565811.3,68116,1638414,52.11,False,2018
520,HDFCBANK,EQ,16-01,1897.75,1903.45,1910.0,1885.25,1900.1,1900.15,1899.62,1611346,3060951108.75,60260,827555,51.36,False,2018
521,HDFCBANK,IL,16-01,1857.8,1910.0,1920.0,1910.0,1920.0,1920.0,1910.24,210000,401150000.0,30,210000,100.0,True,2018
522,HDFCBANK,EQ,17-01,1900.15,1897.0,1902.55,1887.0,1891.6,1890.5,1893.05,726374,1375065564.25,25142,346150,47.65,False,2018
523,HDFCBANK,EQ,18-01,1890.5,1924.0,1954.0,1918.05,1933.05,1934.3,1939.75,4162385,8073993015.75,79152,1499386,36.02,False,2018
524,HDFCBANK,IL,18-01,1920.0,1965.0,1973.0,1965.0,1973.0,1973.0,1969.8,250000,492450000.0,9,150000,60.0,True,2018
525,HDFCBANK,EQ,19-01,1934.3,1935.15,1959.9,1919.25,1949.35,1952.2,1947.44,2863997,5577473372.55,62844,861137,30.07,False,2018
526,HDFCBANK,EQ,22-01,1952.2,1960.0,1988.0,1953.15,1962.5,1963.35,1969.82,2212442,4358108235.7,87200,961425,43.46,False,2018
527,HDFCBANK,IL,22-01,1973.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,28765,58680600.0,1,0,0.0,True,2018
528,HDFCBANK,EQ,23-01,1963.35,1965.0,1966.7,1943.3,1951.5,1951.3,1953.81,1261949,2465611788.75,41602,726995,57.61,False,2018
529,HDFCBANK,EQ,24-01,1951.3,1952.55,1969.0,1950.6,1957.6,1957.65,1958.02,1197642,2345001018.5,20553,698354,58.31,False,2018
530,HDFCBANK,EQ,25-01,1957.65,1953.9,1980.0,1950.5,1969.0,1974.95,1968.83,2180917,4293844957.45,33097,1165553,53.44,False,2018
531,HDFCBANK,IL,25-01,2040.0,2039.5,2039.5,2039.5,2039.5,2039.5,2039.5,100000,203950000.0,11,100000,100.0,True,2018
532,HDFCBANK,EQ,29-01,1974.95,1978.0,2006.95,1978.0,2000.6,1999.65,1995.69,2058973,4109064049.9,48366,1249653,60.69,False,2018
533,HDFCBANK,EQ,30-01,1999.65,1997.8,2001.9,1984.15,1995.55,1995.5,1994.03,1599390,3189237269.9,37667,1057272,66.1,False,2018
534,HDFCBANK,EQ,31-01,1995.5,1989.4,2013.5,1987.0,2004.6,2005.7,2003.12,1735837,3477096561.15,45781,1045031,60.2,False,2018
535,HDFCBANK,EQ,01-02,2005.7,2006.0,2015.0,1985.3,1986.5,1991.15,2001.09,1630355,3262488565.95,34891,701699,43.04,False,2018
536,HDFCBANK,EQ,02-02,1991.15,1986.0,1989.9,1941.5,1941.5,1948.0,1963.93,1836531,3606812369.0,60365,1231464,67.05,False,2018
537,HDFCBANK,EQ,05-02,1948.0,1918.0,1935.25,1905.85,1918.0,1913.85,1916.75,1981696,3798409854.65,49748,1385911,69.94,False,2018
538,HDFCBANK,EQ,06-02,1913.85,1860.0,1912.0,1836.3,1898.8,1896.8,1868.86,2687451,5022468828.2,74329,1279189,47.6,False,2018
539,HDFCBANK,IL,06-02,2039.5,1890.0,1890.0,1890.0,1890.0,1890.0,1890.0,330000,623700000.0,26,330000,100.0,True,2018
540,HDFCBANK,EQ,07-02,1896.8,1907.0,1907.0,1862.4,1868.5,1872.8,1875.43,2091243,3921971760.25,57480,993289,47.5,False,2018
541,HDFCBANK,IL,07-02,1890.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,120463,233216368.0,7,120463,100.0,True,2018
542,HDFCBANK,EQ,08-02,1872.8,1884.0,1898.6,1866.5,1882.0,1880.95,1887.25,1292861,2439953543.35,53803,559966,43.31,False,2018
543,HDFCBANK,EQ,09-02,1880.95,1847.9,1864.7,1844.1,1852.0,1849.5,1853.01,1602238,2968965973.2,52830,837518,52.27,False,2018
544,HDFCBANK,IL,09-02,1936.0,1910.0,1910.0,1909.0,1909.0,1909.0,1909.85,110000,210083000.0,3,110000,100.0,True,2018
545,HDFCBANK,EQ,12-02,1849.5,1860.0,1886.0,1855.15,1880.0,1876.65,1872.43,1095277,2050832316.7,22502,700531,63.96,False,2018
546,HDFCBANK,EQ,14-02,1876.65,1889.8,1897.9,1874.65,1879.85,1883.15,1889.56,894297,1689825412.3,31815,517624,57.88,False,2018
547,HDFCBANK,EQ,15-02,1883.15,1889.7,1894.75,1875.0,1881.25,1881.9,1882.55,1228806,2313293856.75,32753,742302,60.41,False,2018
548,HDFCBANK,EQ,16-02,1881.9,1883.9,1894.85,1875.65,1880.4,1878.6,1883.79,895880,1687649892.1,22732,355509,39.68,False,2018
549,HDFCBANK,EQ,19-02,1878.6,1882.6,1887.6,1859.05,1880.0,1878.2,1876.45,913638,1714398525.1,25194,457562,50.08,False,2018
550,HDFCBANK,EQ,20-02,1878.2,1884.75,1885.85,1858.8,1860.15,1863.2,1875.4,1021017,1914810586.35,31634,582362,57.04,False,2018
551,HDFCBANK,EQ,21-02,1863.2,1867.95,1868.55,1852.2,1859.2,1857.4,1858.84,688268,1279377292.3,32317,352348,51.19,False,2018
552,HDFCBANK,EQ,22-02,1857.4,1850.0,1860.0,1841.55,1850.15,1853.2,1851.2,3313399,6133748038.6,41538,1640988,49.53,False,2018
553,HDFCBANK,EQ,23-02,1853.2,1856.9,1884.85,1850.4,1877.0,1880.55,1869.03,1019187,1904887235.65,18810,553315,54.29,False,2018
554,HDFCBANK,EQ,26-02,1880.55,1888.1,1914.8,1883.55,1912.5,1911.55,1904.1,1197221,2279631074.55,30059,692072,57.81,False,2018
555,HDFCBANK,EQ,27-02,1911.55,1914.75,1921.75,1900.0,1900.5,1902.55,1908.74,1196832,2284446196.6,26645,764702,63.89,False,2018
556,HDFCBANK,EQ,28-02,1902.55,1889.55,1895.45,1878.0,1888.0,1884.2,1883.79,1016591,1915043360.4,29207,533917,52.52,False,2018
557,HDFCBANK,EQ,01-03,1884.2,1879.3,1893.3,1868.0,1868.05,1874.35,1884.58,977460,1842102392.05,24955,492115,50.35,False,2018
558,HDFCBANK,EQ,05-03,1874.35,1874.15,1878.0,1858.25,1866.0,1869.95,1867.66,945366,1765625423.4,60906,482154,51.0,False,2018
559,HDFCBANK,IL,05-03,1909.0,1901.0,1901.0,1901.0,1901.0,1901.0,1901.0,329654,626672254.0,7,329654,100.0,True,2018
560,HDFCBANK,EQ,06-03,1869.95,1870.0,1879.9,1839.5,1840.0,1846.25,1864.57,1144207,2133448786.3,32346,587401,51.34,False,2018
561,HDFCBANK,EQ,07-03,1846.25,1840.0,1853.4,1828.5,1831.1,1832.6,1839.17,1407041,2587784690.15,41147,786990,55.93,False,2018
562,HDFCBANK,EQ,08-03,1832.6,1839.8,1858.5,1832.0,1850.0,1852.85,1844.42,1379681,2544714180.1,26260,841822,61.02,False,2018
563,HDFCBANK,IL,08-03,1901.0,1850.0,1856.0,1850.0,1850.0,1850.0,1850.35,915600,1694184600.0,39,915600,100.0,True,2018
564,HDFCBANK,EQ,09-03,1852.85,1854.95,1865.25,1844.0,1846.15,1851.05,1856.06,1027027,1906219129.55,29867,583405,56.81,False,2018
565,HDFCBANK,EQ,12-03,1851.05,1860.2,1869.45,1853.4,1866.3,1867.25,1863.99,1639279,3055594028.9,34880,1156796,70.57,False,2018
566,HDFCBANK,EQ,13-03,1867.25,1867.45,1884.75,1855.0,1859.45,1860.25,1870.24,1281050,2395869816.4,32044,696918,54.4,False,2018
567,HDFCBANK,EQ,14-03,1860.25,1856.0,1867.9,1848.0,1864.0,1864.5,1857.75,920098,1709311423.0,36271,509645,55.39,False,2018
568,HDFCBANK,EQ,15-03,1864.5,1865.2,1887.5,1865.2,1873.5,1880.8,1879.2,1467731,2758155776.8,44905,802388,54.67,False,2018
569,HDFCBANK,IL,15-03,1850.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,130933,248772700.0,5,130933,100.0,True,2018
570,HDFCBANK,EQ,16-03,1880.8,1880.0,1881.1,1846.55,1858.0,1853.0,1861.09,1974084,3673949096.8,35446,1068955,54.15,False,2018
571,HDFCBANK,EQ,19-03,1853.0,1853.0,1860.0,1843.15,1847.0,1847.25,1851.78,1959685,3628898883.95,60212,1210689,61.78,False,2018
572,HDFCBANK,IL,19-03,1900.0,1880.0,1880.0,1880.0,1880.0,1880.0,1880.0,276457,519739160.0,12,276457,100.0,True,2018
573,HDFCBANK,EQ,20-03,1847.25,1845.1,1855.9,1835.25,1842.9,1839.5,1845.17,914343,1687115132.5,23270,453848,49.64,False,2018
574,HDFCBANK,EQ,21-03,1839.5,1848.0,1863.2,1843.3,1858.95,1858.9,1853.89,1480285,2744280455.5,44655,947180,63.99,False,2018
575,HDFCBANK,EQ,22-03,1858.9,1858.9,1880.0,1855.1,1863.0,1867.75,1872.05,1668306,3123149751.5,37562,856679,51.35,False,2018
576,HDFCBANK,IL,22-03,1880.0,1917.0,1917.0,1917.0,1917.0,1917.0,1917.0,101651,194864967.0,5,101651,100.0,True,2018
577,HDFCBANK,EQ,23-03,1867.75,1846.65,1853.1,1837.25,1842.25,1841.55,1844.22,1797538,3315060067.5,34048,886132,49.3,False,2018
578,HDFCBANK,IL,23-03,1917.0,1880.0,1886.0,1880.0,1886.0,1886.0,1881.75,60767,114348562.0,3,60767,100.0,True,2018
579,HDFCBANK,EQ,26-03,1841.55,1839.9,1900.0,1833.5,1896.2,1893.45,1868.66,2625442,4906054711.2,86610,1573073,59.92,False,2018
580,HDFCBANK,IL,26-03,1886.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,49755,94534500.0,2,0,0.0,True,2018
581,HDFCBANK,EQ,27-03,1893.45,1893.8,1899.0,1876.0,1894.05,1892.6,1888.52,1534209,2897382139.25,31150,797281,51.97,False,2018
582,HDFCBANK,EQ,28-03,1892.6,1882.95,1899.7,1876.05,1890.0,1886.1,1886.44,2209377,4167862538.7,50573,1205141,54.55,False,2018
583,HDFCBANK,IL,28-03,1900.0,1915.0,1929.0,1915.0,1929.0,1929.0,1922.26,1157103,2224252245.0,46,1157103,100.0,True,2018
584,HDFCBANK,EQ,02-04,1886.1,1890.5,1935.75,1890.5,1931.9,1931.2,1917.34,1149092,2203201439.6,37803,656967,57.17,False,2018
585,HDFCBANK,IL,02-04,1929.0,1930.0,1975.0,1930.0,1971.5,1971.5,1957.88,224897,440321000.0,31,196366,87.31,True,2018
586,HDFCBANK,EQ,03-04,1931.2,1923.95,1925.7,1911.0,1913.0,1915.9,1917.02,1019971,1955306114.65,48938,592029,58.04,False,2018
587,HDFCBANK,EQ,04-04,1915.9,1912.95,1924.95,1878.45,1883.1,1883.25,1903.29,928527,1767257058.2,34499,456685,49.18,False,2018
588,HDFCBANK,IL,04-04,1971.5,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,50000,99500000.0,1,50000,100.0,True,2018
589,HDFCBANK,EQ,05-04,1883.25,1901.3,1914.0,1890.2,1913.1,1908.9,1900.56,1214723,2308652574.5,61633,605874,49.88,False,2018
590,HDFCBANK,IL,05-04,1990.0,1950.0,1970.0,1950.0,1970.0,1970.0,1954.04,1236448,2416073600.0,55,1136448,91.91,True,2018
591,HDFCBANK,EQ,06-04,1908.9,1912.2,1926.45,1905.8,1920.1,1923.4,1917.27,930002,1783068526.1,24914,466973,50.21,False,2018
592,HDFCBANK,IL,06-04,1970.0,1965.5,1965.5,1965.5,1965.5,1965.5,1965.5,20000,39310000.0,1,20000,100.0,True,2018
593,HDFCBANK,EQ,09-04,1923.4,1918.8,1942.0,1916.4,1937.0,1939.05,1936.3,1000884,1938008165.25,32002,541199,54.07,False,2018
594,HDFCBANK,IL,09-04,1965.5,1997.0,1997.0,1997.0,1997.0,1997.0,1997.0,97632,194971104.0,6,97632,100.0,True,2018
595,HDFCBANK,EQ,10-04,1939.05,1943.0,1943.0,1913.5,1921.2,1920.85,1920.94,1516809,2913693991.15,55147,947252,62.45,False,2018
596,HDFCBANK,IL,10-04,1997.0,1970.0,1970.0,1970.0,1970.0,1970.0,1970.0,1000,1970000.0,1,1000,100.0,True,2018
597,HDFCBANK,EQ,11-04,1920.85,1915.9,1920.0,1905.4,1918.0,1918.85,1913.82,717703,1373553935.9,64684,382502,53.3,False,2018
598,HDFCBANK,IL,11-04,1970.0,1971.0,1972.0,1971.0,1972.0,1972.0,1971.97,1550000,3056550000.0,75,1550000,100.0,True,2018
599,HDFCBANK,EQ,12-04,1918.85,1916.0,1932.9,1905.9,1925.0,1928.8,1920.27,1178129,2262325817.35,26955,476496,40.45,False,2018
600,HDFCBANK,IL,12-04,1972.0,1971.0,1971.0,1971.0,1971.0,1971.0,1971.0,630000,1241730000.0,15,630000,100.0,True,2018
601,HDFCBANK,EQ,13-04,1928.8,1928.0,1940.0,1919.1,1930.0,1925.0,1928.02,824293,1589255010.75,26003,394398,47.85,False,2018
602,HDFCBANK,EQ,16-04,1925.0,1920.0,1950.0,1919.85,1943.5,1942.1,1938.89,711936,1380367127.0,21855,318462,44.73,False,2018
603,HDFCBANK,EQ,17-04,1942.1,1943.5,1951.0,1934.1,1950.0,1948.5,1944.42,666958,1296845993.15,21401,354286,53.12,False,2018
604,HDFCBANK,EQ,18-04,1948.5,1951.0,1953.5,1930.05,1934.0,1932.6,1942.91,678180,1317640648.7,21302,345977,51.02,False,2018
605,HDFCBANK,IL,18-04,1971.0,1970.0,1972.0,1970.0,1972.0,1972.0,1970.09,660832,1301900704.0,16,660832,100.0,True,2018
606,HDFCBANK,EQ,19-04,1932.6,1940.0,1944.8,1933.0,1939.0,1939.0,1938.07,792258,1535448277.65,36850,456501,57.62,False,2018
607,HDFCBANK,EQ,20-04,1939.0,1941.0,1961.0,1932.15,1959.7,1955.9,1945.78,2340345,4553789223.35,70006,1792050,76.57,False,2018
608,HDFCBANK,EQ,23-04,1955.9,1979.0,1979.0,1860.3,1939.5,1935.75,1947.51,3826155,7451481658.4,76106,1003096,26.22,False,2018
609,HDFCBANK,EQ,24-04,1935.75,1935.0,1948.05,1926.0,1934.1,1935.0,1935.57,1259354,2437572242.55,33400,466047,37.01,False,2018
610,HDFCBANK,EQ,25-04,1935.0,1927.9,1938.0,1912.0,1920.0,1920.75,1924.27,1005148,1934175516.3,42185,468604,46.62,False,2018
611,HDFCBANK,IL,25-04,1972.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,202377,400706460.0,7,202377,100.0,True,2018
612,HDFCBANK,EQ,26-04,1920.75,1916.8,1939.2,1911.25,1926.1,1930.25,1930.42,1961870,3787241208.7,33677,907515,46.26,False,2018
613,HDFCBANK,EQ,27-04,1930.25,1933.0,1935.5,1912.5,1925.0,1923.4,1918.5,1444252,2770792412.6,47025,825792,57.18,False,2018
614,HDFCBANK,IL,27-04,1980.0,1975.0,1975.0,1975.0,1975.0,1975.0,1975.0,520000,1027000000.0,25,520000,100.0,True,2018
615,HDFCBANK,EQ,30-04,1923.4,1930.0,1954.8,1928.8,1945.1,1944.3,1945.7,1152388,2242199201.2,32030,649513,56.36,False,2018
616,HDFCBANK,EQ,02-05,1944.3,1950.0,1978.0,1946.0,1969.55,1969.5,1965.16,1775012,3488178418.55,62881,938108,52.85,False,2018
617,HDFCBANK,EQ,03-05,1969.5,1968.05,1974.9,1946.0,1968.0,1967.9,1963.23,1038193,2038207486.9,30529,365265,35.18,False,2018
618,HDFCBANK,EQ,04-05,1967.9,1970.0,1990.0,1966.3,1985.4,1988.5,1981.08,1720359,3408176310.05,33291,1084558,63.04,False,2018
619,HDFCBANK,EQ,07-05,1988.5,1981.65,1987.3,1975.0,1977.5,1977.4,1980.88,1316032,2606904358.55,32517,781466,59.38,False,2018
620,HDFCBANK,IL,07-05,1975.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,12,25200.0,4,12,100.0,True,2018
621,HDFCBANK,EQ,08-05,1977.4,1979.25,1979.9,1954.6,1966.5,1967.05,1964.31,1775141,3486935564.55,30036,1149021,64.73,False,2018
622,HDFCBANK,IL,08-05,2100.0,2142.0,2142.0,2055.85,2066.65,2066.65,2064.65,15515,32032989.0,511,15515,100.0,True,2018
623,HDFCBANK,EQ,09-05,1967.05,1956.15,1980.5,1956.15,1978.1,1978.4,1973.46,1081833,2134957238.8,30775,618193,57.14,False,2018
624,HDFCBANK,IL,09-05,2066.65,2070.0,2090.0,2069.5,2090.0,2090.0,2069.53,21745,45001921.0,12,21745,100.0,True,2018
625,HDFCBANK,EQ,10-05,1978.4,1988.6,1999.0,1982.0,1985.3,1992.7,1991.88,1792918,3571274019.0,41455,943387,52.62,False,2018
626,HDFCBANK,EQ,11-05,1992.7,1992.7,2017.0,1986.0,2010.65,2011.75,1999.73,1514267,3028118877.9,49338,879712,58.09,False,2018
627,HDFCBANK,IL,11-05,2090.0,2093.0,2125.0,2093.0,2117.2,2117.2,2103.31,230737,485311658.0,43,230737,100.0,True,2018
628,HDFCBANK,EQ,14-05,2011.75,2017.2,2027.4,2012.4,2024.0,2021.75,2021.18,1185729,2396569105.7,35034,663572,55.96,False,2018
629,HDFCBANK,IL,14-05,2117.2,2120.0,2140.0,2120.0,2140.0,2140.0,2127.07,777469,1653734280.0,39,777469,100.0,True,2018
630,HDFCBANK,EQ,15-05,2021.75,2027.05,2065.0,2026.7,2040.25,2037.8,2046.53,2456671,5027645858.0,52626,1289131,52.47,False,2018
631,HDFCBANK,IL,15-05,2140.0,2160.0,2160.0,2160.0,2160.0,2160.0,2160.0,152189,328728240.0,7,152189,100.0,True,2018
632,HDFCBANK,EQ,16-05,2037.8,2030.55,2049.0,2017.15,2027.5,2023.35,2031.04,1710401,3473886890.25,56061,1109107,64.84,False,2018
633,HDFCBANK,IL,16-05,2160.0,2130.0,2130.0,2095.0,2095.0,2095.0,2099.59,1154139,2423217020.0,46,1076368,93.26,True,2018
634,HDFCBANK,EQ,17-05,2023.35,2023.85,2044.45,2012.5,2040.85,2027.75,2022.12,1653869,3344316980.15,28827,747275,45.18,False,2018
635,HDFCBANK,EQ,18-05,2027.75,2024.7,2024.7,2003.5,2011.9,2012.15,2014.47,1304365,2627602348.9,47647,660982,50.67,False,2018
636,HDFCBANK,IL,18-05,2095.0,2111.0,2111.0,2111.0,2111.0,2111.0,2111.0,200000,422200000.0,6,200000,100.0,True,2018
637,HDFCBANK,EQ,21-05,2012.15,2016.1,2021.0,1986.05,1997.1,1993.05,1993.75,1212027,2416479609.35,37162,711864,58.73,False,2018
638,HDFCBANK,IL,21-05,2111.0,2030.0,2035.0,2030.0,2030.0,2030.0,2031.11,450000,914000000.0,17,350000,77.78,True,2018
639,HDFCBANK,EQ,22-05,1993.05,1998.7,2013.95,1985.5,1989.9,1989.9,1997.96,990093,1978165831.95,57895,582922,58.88,False,2018
640,HDFCBANK,EQ,23-05,1989.9,1987.8,1994.0,1963.4,1965.0,1967.5,1976.78,1431573,2829907721.45,43333,733712,51.25,False,2018
641,HDFCBANK,EQ,24-05,1967.5,1967.1,1990.25,1956.35,1989.2,1986.0,1970.67,1130186,2227221743.05,22930,343874,30.43,False,2018
642,HDFCBANK,EQ,25-05,1986.0,1990.0,2016.0,1989.9,2008.0,2008.7,2004.87,1189897,2385592681.1,34306,609785,51.25,False,2018
643,HDFCBANK,EQ,28-05,2008.7,2007.8,2052.0,2006.0,2038.25,2042.2,2037.48,1275985,2599796071.15,35912,612923,48.04,False,2018
644,HDFCBANK,EQ,29-05,2042.2,2038.0,2052.7,2028.8,2031.6,2032.6,2042.07,837811,1710866826.8,37142,336056,40.11,False,2018
645,HDFCBANK,EQ,30-05,2032.6,2019.7,2053.0,2016.3,2050.5,2048.35,2040.97,1216749,2483350965.9,40713,505099,41.51,False,2018
646,HDFCBANK,EQ,31-05,2048.35,2100.0,2160.0,2080.0,2130.0,2139.45,2118.27,9909798,20991620343.45,172676,4103328,41.41,False,2018
647,HDFCBANK,IL,31-05,2030.0,2202.0,2202.0,2202.0,2202.0,2202.0,2202.0,25000,55050000.0,1,25000,100.0,True,2018
648,HDFCBANK,EQ,01-06,2139.45,2116.0,2138.0,2101.0,2106.95,2110.6,2116.77,5287839,11193143671.65,99119,1532118,28.97,False,2018
649,HDFCBANK,EQ,04-06,2110.6,2150.0,2157.0,2037.95,2045.0,2046.2,2098.04,22199081,46574473923.0,245711,13914623,62.68,False,2018
650,HDFCBANK,IL,04-06,2202.0,2075.0,2090.0,2075.0,2087.0,2087.0,2084.83,285779,595799525.0,22,285779,100.0,True,2018
651,HDFCBANK,EQ,05-06,2046.2,2050.0,2066.95,2023.0,2064.85,2063.6,2050.5,4276365,8768700389.8,107261,2076336,48.55,False,2018
652,HDFCBANK,EQ,06-06,2063.6,2060.2,2064.8,2045.0,2057.4,2057.35,2057.29,2445500,5031101788.0,95270,1579516,64.59,False,2018
653,HDFCBANK,EQ,07-06,2057.35,2073.2,2079.8,2053.2,2061.9,2062.2,2070.16,2640974,5467251083.65,78397,1574412,59.61,False,2018
654,HDFCBANK,EQ,08-06,2062.2,2059.0,2061.25,2035.0,2048.95,2049.35,2046.16,1545222,3161769178.3,104515,884695,57.25,False,2018
655,HDFCBANK,EQ,11-06,2049.35,2051.9,2062.95,2038.8,2041.75,2042.3,2051.22,1772797,3636404884.75,57753,1138924,64.24,False,2018
656,HDFCBANK,EQ,12-06,2042.3,2051.9,2052.7,2038.4,2045.0,2043.85,2045.45,1308564,2676605962.7,54586,871913,66.63,False,2018
657,HDFCBANK,EQ,13-06,2043.85,2052.0,2054.8,2024.1,2032.0,2031.45,2034.95,1974490,4017987612.55,103434,1353016,68.52,False,2018
658,HDFCBANK,EQ,14-06,2031.45,2030.0,2045.0,2025.0,2035.0,2037.4,2039.58,4231894,8631283806.05,96797,2913891,68.86,False,2018
659,HDFCBANK,IL,14-06,2087.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,1,2060.0,1,1,100.0,True,2018
